Year,Week,GameID,Team Home Abbrev,Team Home Name, Team Home Score,Team Away Abbrev,Team Away Name,Team Away Score
1985,7,1985102009,MIN,vikings,21,SD,chargers,17
1985,7,1985102008,ATL,falcons,31,NO,saints,24
1985,7,1985102007,DET,lions,23,SF,49ers,21
1985,7,1985102006,NE,patriots,20,NYJ,jets,13
1985,7,1985102005,PIT,steelers,23,STL,cardinals,10
1985,7,1985102004,NYG,giants,17,WAS,redskins,3
1985,7,1985102003,MIA,dolphins,41,TB,buccaneers,38
1985,7,1985102002,HOU,oilers,44,CIN,bengals,27
1985,7,1985102001,CLE,browns,20,RAI,raiders,21
1985,7,1985102000,BUF,bills,21,IND,colts,9
1985,7,1985102100,CHI,bears,23,GB,packers,7
1985,8,1985102712,CLE,browns,7,WAS,redskins,14
1985,8,1985102711,DET,lions,31,MIA,dolphins,21
1985,8,1985102710,CIN,bengals,26,PIT,steelers,21
1985,8,1985102709,TB,buccaneers,14,NE,patriots,32
1985,8,1985102708,STL,cardinals,10,HOU,oilers,20
1985,8,1985102707,KC,chiefs,10,DEN,broncos,30
1985,8,1985102706,PHI,eagles,21,BUF,bills,17
1985,8,1985102705,NYJ,jets,17,SEA,seahawks,14
1985,8,1985102704,RAM,rams,14,SF,49ers,28
1985,8,1985102703,NO,saints,13,NYG,giants,21
1985,8,1985102702,CHI,bears,27,MIN,vikings,9
1985,8,1985102701,IND,colts,37,GB,packers,10
1985,8,1985102700,DAL,cowboys,24,ATL,falcons,10
1985,8,1985102800,RAI,raiders,34,SD,chargers,21
1985,9,1985110311,RAM,rams,28,NO,saints,10
1985,9,1985110310,ATL,falcons,10,WAS,redskins,44
1985,9,1985110309,NYG,giants,22,TB,buccaneers,20
1985,9,1985110308,IND,colts,17,NYJ,jets,35
1985,9,1985110307,SEA,seahawks,33,RAI,raiders,3
1985,9,1985110306,NE,patriots,17,MIA,dolphins,13
1985,9,1985110312,SF,49ers,24,PHI,eagles,13
1985,9,1985110304,GB,packers,10,CHI,bears,16
1985,9,1985110303,MIN,vikings,16,DET,lions,13
1985,9,1985110302,PIT,steelers,10,CLE,browns,9
1985,9,1985110301,BUF,bills,17,CIN,bengals,23
1985,9,1985110300,SD,chargers,30,DEN,broncos,10
1985,9,1985110305,HOU,oilers,23,KC,chiefs,20
1985,9,1985110400,STL,cardinals,21,DAL,cowboys,10
1985,10,1985111009,TB,buccaneers,16,STL,cardinals,0
1985,10,1985111008,KC,chiefs,28,PIT,steelers,36
1985,10,1985111007,MIA,dolphins,21,NYJ,jets,17
1985,10,1985111006,NO,saints,3,SEA,seahawks,27
1985,10,1985111005,CIN,bengals,27,CLE,browns,10
1985,10,1985111004,WAS,redskins,7,DAL,cowboys,13
1985,10,1985111010,NE,patriots,34,IND,colts,15
1985,10,1985111002,NYG,giants,24,RAM,rams,19
1985,10,1985111001,MIN,vikings,17,GB,packers,27
1985,10,1985111000,CHI,bears,24,DET,lions,3
1985,10,1985111011,SD,chargers,40,RAI,raiders,34
1985,10,1985111003,PHI,eagles,23,ATL,falcons,17
1985,10,1985111012,BUF,bills,20,HOU,oilers,0
1985,10,1985111100,DEN,broncos,17,SF,49ers,16
1985,11,1985111711,STL,cardinals,14,PHI,eagles,24
1985,11,1985111710,CLE,browns,17,BUF,bills,7
1985,11,1985111709,HOU,oilers,7,PIT,steelers,30
1985,11,1985111708,DEN,broncos,30,SD,chargers,24
1985,11,1985111707,SEA,seahawks,13,NE,patriots,20
1985,11,1985111706,IND,colts,20,MIA,dolphins,34
1985,11,1985111712,NYJ,jets,62,TB,buccaneers,28
1985,11,1985111704,RAI,raiders,13,CIN,bengals,6
1985,11,1985111703,GB,packers,38,NO,saints,14
1985,11,1985111702,DET,lions,41,MIN,vikings,21
1985,11,1985111701,ATL,falcons,30,RAM,rams,14
1985,11,1985111700,DAL,cowboys,0,CHI,bears,44
1985,11,1985111705,SF,49ers,31,KC,chiefs,3
1985,11,1985111800,WAS,redskins,23,NYG,giants,21
1985,12,1985112409,MIN,vikings,23,NO,saints,30
1985,12,1985112408,TB,buccaneers,19,DET,lions,16
1985,12,1985112407,CHI,bears,36,ATL,falcons,0
1985,12,1985112406,HOU,oilers,37,SD,chargers,35
1985,12,1985112405,NYJ,jets,16,NE,patriots,13
1985,12,1985112404,PIT,steelers,23,WAS,redskins,30
1985,12,1985112400,CLE,browns,24,CIN,bengals,6
1985,12,1985112402,RAI,raiders,31,DEN,broncos,28
1985,12,1985112401,KC,chiefs,20,IND,colts,7
1985,12,1985112403,BUF,bills,14,MIA,dolphins,23
1985,12,1985112412,DAL,cowboys,34,PHI,eagles,17
1985,12,1985112411,RAM,rams,34,GB,packers,17
1985,12,1985112410,STL,cardinals,3,NYG,giants,34
1985,12,1985112500,SF,49ers,19,SEA,seahawks,6
1985,13,1985112800,DET,lions,31,NYJ,jets,20
1985,13,1985112801,DAL,cowboys,35,STL,cardinals,17
1985,13,1985120110,GB,packers,21,TB,buccaneers,0
1985,13,1985120109,WAS,redskins,8,SF,49ers,35
1985,13,1985120108,PHI,eagles,23,MIN,vikings,28
1985,13,1985120107,NO,saints,29,RAM,rams,3
1985,13,1985120106,IND,colts,31,NE,patriots,38
1985,13,1985120105,ATL,falcons,24,RAI,raiders,34
1985,13,1985120104,SEA,seahawks,24,KC,chiefs,6
1985,13,1985120100,SD,chargers,40,BUF,bills,7
1985,13,1985120101,NYG,giants,33,CLE,browns,35
1985,13,1985120103,CIN,bengals,45,HOU,oilers,27
1985,13,1985120102,PIT,steelers,23,DEN,broncos,31
1985,13,1985120200,MIA,dolphins,38,CHI,bears,24
1985,14,1985120812,HOU,oilers,14,NYG,giants,35
1985,14,1985120811,STL,cardinals,28,NO,saints,16
1985,14,1985120810,NE,patriots,23,DET,lions,6
1985,14,1985120809,PHI,eagles,12,WAS,redskins,17
1985,14,1985120808,MIN,vikings,26,TB,buccaneers,7
1985,14,1985120807,CIN,bengals,50,DAL,cowboys,24
1985,14,1985120806,KC,chiefs,38,ATL,falcons,10
1985,14,1985120805,SD,chargers,54,PIT,steelers,44
1985,14,1985120804,BUF,bills,7,NYJ,jets,27
1985,14,1985120803,GB,packers,24,MIA,dolphins,34
1985,14,1985120802,DEN,broncos,14,RAI,raiders,17
1985,14,1985120801,CHI,bears,17,IND,colts,10
1985,14,1985120800,SEA,seahawks,31,CLE,browns,13
1985,14,1985120900,SF,49ers,20,RAM,rams,27
1985,15,1985121400,DEN,broncos,14,KC,chiefs,13
1985,15,1985121401,NYJ,jets,6,CHI,bears,19
1985,15,1985121508,ATL,falcons,14,MIN,vikings,13
1985,15,1985121504,TB,buccaneers,23,IND,colts,31
1985,15,1985121503,CLE,browns,28,HOU,oilers,21
1985,15,1985121502,NO,saints,19,SF,49ers,31
1985,15,1985121501,WAS,redskins,27,CIN,bengals,24
1985,15,1985121507,DET,lions,23,GB,packers,26
1985,15,1985121506,RAI,raiders,13,SEA,seahawks,3
1985,15,1985121505,RAM,rams,46,STL,cardinals,14
1985,15,1985121500,PIT,steelers,30,BUF,bills,24
1985,15,1985121510,SD,chargers,20,PHI,eagles,14
1985,15,1985121509,DAL,cowboys,28,NYG,giants,21
1985,15,1985121600,MIA,dolphins,30,NE,patriots,27
1985,16,1985122000,SEA,seahawks,24,DEN,broncos,27
1985,16,1985122100,NYG,giants,28,PIT,steelers,10
1985,16,1985122101,STL,cardinals,16,WAS,redskins,27
1985,16,1985122209,MIN,vikings,35,PHI,eagles,37
1985,16,1985122208,KC,chiefs,38,SD,chargers,34
1985,16,1985122207,IND,colts,34,HOU,oilers,16
1985,16,1985122206,DET,lions,17,CHI,bears,37
1985,16,1985122205,NO,saints,10,ATL,falcons,16
1985,16,1985122204,SF,49ers,31,DAL,cowboys,16
1985,16,1985122203,NYJ,jets,37,CLE,browns,10
1985,16,1985122200,MIA,dolphins,28,BUF,bills,0
1985,16,1985122201,TB,buccaneers,17,GB,packers,20
1985,16,1985122202,NE,patriots,34,CIN,bengals,23
1985,16,1985122300,RAM,rams,6,RAI,raiders,16
1986,1,1986090707,GB,packers,3,HOU,oilers,31
1986,1,1986090706,WAS,redskins,41,PHI,eagles,14
1986,1,1986090712,TB,buccaneers,7,SF,49ers,31
1986,1,1986090711,STL,cardinals,10,RAM,rams,16
1986,1,1986090710,MIN,vikings,10,DET,lions,13
1986,1,1986090709,DEN,broncos,38,RAI,raiders,36
1986,1,1986090708,NE,patriots,33,IND,colts,3
1986,1,1986090705,CHI,bears,41,CLE,browns,31
1986,1,1986090704,NO,saints,10,ATL,falcons,31
1986,1,1986090703,SEA,seahawks,30,PIT,steelers,0
1986,1,1986090702,BUF,bills,24,NYJ,jets,28
1986,1,1986090701,SD,chargers,50,MIA,dolphins,28
1986,1,1986090700,KC,chiefs,24,CIN,bengals,14
1986,1,1986090800,DAL,cowboys,31,NYG,giants,28
1986,2,1986091100,NYJ,jets,6,NE,patriots,20
1986,2,1986091401,RAM,rams,16,SF,49ers,13
1986,2,1986091400,CIN,bengals,36,BUF,bills,33
1986,2,1986091407,SEA,seahawks,23,KC,chiefs,17
1986,2,1986091411,NYG,giants,20,SD,chargers,7
1986,2,1986091410,WAS,redskins,10,RAI,raiders,6
1986,2,1986091409,DET,lions,7,DAL,cowboys,31
1986,2,1986091408,ATL,falcons,33,STL,cardinals,13
1986,2,1986091402,HOU,oilers,20,CLE,browns,23
1986,2,1986091406,TB,buccaneers,10,MIN,vikings,23
1986,2,1986091405,MIA,dolphins,30,IND,colts,10
1986,2,1986091404,NO,saints,24,GB,packers,10
1986,2,1986091403,CHI,bears,13,PHI,eagles,10
1986,2,1986091500,PIT,steelers,10,DEN,broncos,21
1986,3,1986091800,CLE,browns,13,CIN,bengals,30
1986,3,1986092111,SD,chargers,27,WAS,redskins,30
1986,3,1986092110,NE,patriots,31,SEA,seahawks,38
1986,3,1986092109,MIN,vikings,31,PIT,steelers,7
1986,3,1986092108,DAL,cowboys,35,ATL,falcons,37
1986,3,1986092107,SF,49ers,26,NO,saints,17
1986,3,1986092106,IND,colts,7,RAM,rams,24
1986,3,1986092105,NYJ,jets,51,MIA,dolphins,45
1986,3,1986092100,PHI,eagles,7,DEN,broncos,33
1986,3,1986092104,BUF,bills,17,STL,cardinals,10
1986,3,1986092103,RAI,raiders,9,NYG,giants,14
1986,3,1986092102,KC,chiefs,27,HOU,oilers,13
1986,3,1986092101,DET,lions,20,TB,buccaneers,24
1986,3,1986092200,GB,packers,12,CHI,bears,25
1986,4,1986092809,CIN,bengals,7,CHI,bears,44
1986,4,1986092806,DEN,broncos,27,NE,patriots,20
1986,4,1986092812,BUF,bills,17,KC,chiefs,20
1986,4,1986092811,MIN,vikings,42,GB,packers,7
1986,4,1986092808,PHI,eagles,34,RAM,rams,20
1986,4,1986092807,MIA,dolphins,16,SF,49ers,31
1986,4,1986092810,CLE,browns,24,DET,lions,21
1986,4,1986092805,HOU,oilers,16,PIT,steelers,22
1986,4,1986092804,TB,buccaneers,20,ATL,falcons,23
1986,4,1986092803,WAS,redskins,19,SEA,seahawks,14
1986,4,1986092802,RAI,raiders,17,SD,chargers,13
1986,4,1986092801,IND,colts,7,NYJ,jets,26
1986,4,1986092800,NYG,giants,20,NO,saints,17
1986,4,1986092900,STL,cardinals,7,DAL,cowboys,31
1986,5,1986100512,ATL,falcons,0,PHI,eagles,16
1986,5,1986100511,STL,cardinals,6,NYG,giants,13
1986,5,1986100510,CHI,bears,23,MIN,vikings,0
1986,5,1986100509,DEN,broncos,29,DAL,cowboys,14
1986,5,1986100508,NE,patriots,34,MIA,dolphins,7
1986,5,1986100507,KC,chiefs,17,RAI,raiders,24
1986,5,1986100506,DET,lions,24,HOU,oilers,13
1986,5,1986100505,SF,49ers,35,IND,colts,14
1986,5,1986100504,NO,saints,6,WAS,redskins,14
1986,5,1986100503,RAM,rams,26,TB,buccaneers,20
1986,5,1986100502,PIT,steelers,24,CLE,browns,27
1986,5,1986100501,GB,packers,28,CIN,bengals,34
1986,5,1986100500,NYJ,jets,14,BUF,bills,13
1986,5,1986100600,SEA,seahawks,33,SD,chargers,7
1986,6,1986101202,CLE,browns,20,KC,chiefs,7
1986,6,1986101201,SD,chargers,14,DEN,broncos,31
1986,6,1986101200,MIA,dolphins,27,BUF,bills,14
1986,6,1986101212,IND,colts,14,NO,saints,17
1986,6,1986101211,SF,49ers,24,MIN,vikings,27
1986,6,1986101210,DAL,cowboys,30,WAS,redskins,6
1986,6,1986101203,NE,patriots,24,NYJ,jets,31
1986,6,1986101208,ATL,falcons,26,RAM,rams,14
1986,6,1986101207,GB,packers,14,DET,lions,21
1986,6,1986101206,HOU,oilers,7,CHI,bears,20
1986,6,1986101205,RAI,raiders,14,SEA,seahawks,10
1986,6,1986101204,NYG,giants,35,PHI,eagles,3
1986,6,1986101209,TB,buccaneers,19,STL,cardinals,30
1986,6,1986101300,CIN,bengals,24,PIT,steelers,22
1986,7,1986101912,CLE,browns,14,GB,packers,17
1986,7,1986101911,RAM,rams,14,DET,lions,10
1986,7,1986101910,PHI,eagles,14,DAL,cowboys,17
1986,7,1986101909,MIN,vikings,23,CHI,bears,7
1986,7,1986101908,WAS,redskins,28,STL,cardinals,21
1986,7,1986101907,SEA,seahawks,17,NYG,giants,12
1986,7,1986101906,MIA,dolphins,28,RAI,raiders,30
1986,7,1986101905,BUF,bills,24,IND,colts,13
1986,7,1986101904,CIN,bengals,31,HOU,oilers,28
1986,7,1986101903,NO,saints,38,TB,buccaneers,7
1986,7,1986101902,ATL,falcons,10,SF,49ers,10
1986,7,1986101901,KC,chiefs,42,SD,chargers,41
1986,7,1986101900,PIT,steelers,0,NE,patriots,34
1986,7,1986102000,NYJ,jets,22,DEN,broncos,10
1986,8,1986102612,RAM,rams,14,ATL,falcons,7
1986,8,1986102611,NYJ,jets,28,NO,saints,23
1986,8,1986102610,CHI,bears,13,DET,lions,7
1986,8,1986102609,DEN,broncos,20,SEA,seahawks,13
1986,8,1986102608,DAL,cowboys,37,STL,cardinals,6
1986,8,1986102607,PHI,eagles,23,SD,chargers,7
1986,8,1986102606,BUF,bills,3,NE,patriots,23
1986,8,1986102605,IND,colts,13,MIA,dolphins,17
1986,8,1986102604,MIN,vikings,20,CLE,browns,23
1986,8,1986102603,HOU,oilers,17,RAI,raiders,28
1986,8,1986102602,PIT,steelers,30,CIN,bengals,9
1986,8,1986102601,KC,chiefs,27,TB,buccaneers,20
1986,8,1986102600,GB,packers,17,SF,49ers,31
1986,8,1986102700,NYG,giants,27,WAS,redskins,20
1986,9,1986110207,NYG,giants,17,DAL,cowboys,14
1986,9,1986110212,SEA,seahawks,7,NYJ,jets,38
1986,9,1986110211,SD,chargers,23,KC,chiefs,24
1986,9,1986110210,MIA,dolphins,28,HOU,oilers,7
1986,9,1986110209,RAI,raiders,10,DEN,broncos,21
1986,9,1986110208,IND,colts,9,CLE,browns,24
1986,9,1986110200,NO,saints,23,SF,49ers,10
1986,9,1986110206,NE,patriots,25,ATL,falcons,17
1986,9,1986110205,STL,cardinals,13,PHI,eagles,10
1986,9,1986110204,DET,lions,17,CIN,bengals,24
1986,9,1986110203,PIT,steelers,27,GB,packers,3
1986,9,1986110202,WAS,redskins,44,MIN,vikings,38
1986,9,1986110201,TB,buccaneers,34,BUF,bills,28
1986,9,1986110300,CHI,bears,17,RAM,rams,20
1986,10,1986110901,SF,49ers,43,STL,cardinals,17
1986,10,1986110900,PHI,eagles,14,NYG,giants,17
1986,10,1986110910,ATL,falcons,14,NYJ,jets,28
1986,10,1986110909,IND,colts,21,NE,patriots,30
1986,10,1986110908,DET,lions,10,MIN,vikings,24
1986,10,1986110907,NO,saints,6,RAM,rams,0
1986,10,1986110902,GB,packers,7,WAS,redskins,16
1986,10,1986110905,DAL,cowboys,13,RAI,raiders,17
1986,10,1986110904,HOU,oilers,32,CIN,bengals,28
1986,10,1986110903,KC,chiefs,27,SEA,seahawks,7
1986,10,1986110906,TB,buccaneers,3,CHI,bears,23
1986,10,1986110912,DEN,broncos,3,SD,chargers,9
1986,10,1986110911,BUF,bills,16,PIT,steelers,12
1986,10,1986111000,CLE,browns,26,MIA,dolphins,16
1986,11,1986111611,DEN,broncos,38,KC,chiefs,17
1986,11,1986111610,GB,packers,31,TB,buccaneers,7
1986,11,1986111609,MIN,vikings,20,NYG,giants,22
1986,11,1986111608,STL,cardinals,7,NO,saints,16
1986,11,1986111607,PHI,eagles,11,DET,lions,13
1986,11,1986111606,SD,chargers,21,DAL,cowboys,24
1986,11,1986111612,BUF,bills,24,MIA,dolphins,34
1986,11,1986111604,ATL,falcons,10,CHI,bears,13
1986,11,1986111603,CIN,bengals,34,SEA,seahawks,7
1986,11,1986111602,NYJ,jets,31,IND,colts,16
1986,11,1986111605,RAM,rams,28,NE,patriots,30
1986,11,1986111601,PIT,steelers,21,HOU,oilers,10
1986,11,1986111600,RAI,raiders,27,CLE,browns,14
1986,11,1986111700,WAS,redskins,14,SF,49ers,6
1986,12,1986112000,SD,chargers,31,RAI,raiders,37
1986,12,1986112311,HOU,oilers,31,IND,colts,17
1986,12,1986112310,WAS,redskins,41,DAL,cowboys,14
1986,12,1986112309,SF,49ers,20,ATL,falcons,0
1986,12,1986112308,STL,cardinals,23,KC,chiefs,14
1986,12,1986112307,CLE,browns,37,PIT,steelers,31
1986,12,1986112306,CIN,bengals,24,MIN,vikings,20
1986,12,1986112305,CHI,bears,12,GB,packers,10
1986,12,1986112300,RAM,rams,26,NO,saints,13
1986,12,1986112304,NYG,giants,19,DEN,broncos,16
1986,12,1986112303,NE,patriots,22,BUF,bills,19
1986,12,1986112302,TB,buccaneers,17,DET,lions,38
1986,12,1986112301,SEA,seahawks,24,PHI,eagles,20
1986,12,1986112400,MIA,dolphins,45,NYJ,jets,3
1986,13,1986112700,DAL,cowboys,14,SEA,seahawks,31
1986,13,1986112701,DET,lions,40,GB,packers,44
1986,13,1986113010,DEN,broncos,34,CIN,bengals,28
1986,13,1986113009,STL,cardinals,17,WAS,redskins,20
1986,13,1986113008,MIN,vikings,45,TB,buccaneers,13
1986,13,1986113007,CLE,browns,13,HOU,oilers,10
1986,13,1986113006,RAI,raiders,27,PHI,eagles,33
1986,13,1986113005,NYJ,jets,3,RAM,rams,17
1986,13,1986113004,NO,saints,20,NE,patriots,21
1986,13,1986113000,KC,chiefs,14,BUF,bills,17
1986,13,1986113001,CHI,bears,13,PIT,steelers,10
1986,13,1986113003,MIA,dolphins,14,ATL,falcons,20
1986,13,1986113002,IND,colts,3,SD,chargers,17
1986,13,1986120100,SF,49ers,17,NYG,giants,21
1986,14,1986120706,KC,chiefs,37,DEN,broncos,10
1986,14,1986120705,RAM,rams,29,DAL,cowboys,10
1986,14,1986120704,CHI,bears,48,TB,buccaneers,14
1986,14,1986120703,PHI,eagles,10,STL,cardinals,10
1986,14,1986120702,WAS,redskins,14,NYG,giants,24
1986,14,1986120701,GB,packers,6,MIN,vikings,32
1986,14,1986120707,SD,chargers,27,HOU,oilers,0
1986,14,1986120700,PIT,steelers,27,DET,lions,17
1986,14,1986120712,BUF,bills,17,CLE,browns,21
1986,14,1986120711,NE,patriots,7,CIN,bengals,31
1986,14,1986120710,SF,49ers,24,NYJ,jets,10
1986,14,1986120709,NO,saints,27,MIA,dolphins,31
1986,14,1986120708,ATL,falcons,23,IND,colts,28
1986,14,1986120800,SEA,seahawks,37,RAI,raiders,0
1986,15,1986121300,NYJ,jets,24,PIT,steelers,45
1986,15,1986121301,DEN,broncos,31,WAS,redskins,30
1986,15,1986121410,NE,patriots,24,SF,49ers,29
1986,15,1986121409,IND,colts,24,BUF,bills,14
1986,15,1986121408,SD,chargers,24,SEA,seahawks,34
1986,15,1986121407,CIN,bengals,3,CLE,browns,34
1986,15,1986121406,RAI,raiders,17,KC,chiefs,20
1986,15,1986121405,RAM,rams,31,MIA,dolphins,37
1986,15,1986121404,NYG,giants,27,STL,cardinals,7
1986,15,1986121400,TB,buccaneers,7,GB,packers,21
1986,15,1986121401,HOU,oilers,23,MIN,vikings,10
1986,15,1986121403,DAL,cowboys,21,PHI,eagles,23
1986,15,1986121402,ATL,falcons,9,NO,saints,14
1986,15,1986121500,DET,lions,13,CHI,bears,16
1986,16,1986121900,SF,49ers,24,RAM,rams,14
1986,16,1986122000,NYG,giants,55,GB,packers,24
1986,16,1986122001,SEA,seahawks,41,DEN,broncos,16
1986,16,1986122109,PHI,eagles,14,WAS,redskins,21
1986,16,1986122108,DAL,cowboys,10,CHI,bears,24
1986,16,1986122107,STL,cardinals,21,TB,buccaneers,17
1986,16,1986122106,MIN,vikings,33,NO,saints,17
1986,16,1986122105,PIT,steelers,19,KC,chiefs,24
1986,16,1986122104,DET,lions,6,ATL,falcons,20
1986,16,1986122103,CLE,browns,47,SD,chargers,17
1986,16,1986122100,HOU,oilers,16,BUF,bills,7
1986,16,1986122101,RAI,raiders,24,IND,colts,30
1986,16,1986122102,CIN,bengals,52,NYJ,jets,21
1986,16,1986122200,MIA,dolphins,27,NE,patriots,34
1987,1,1987091312,HOU,oilers,20,RAM,rams,16
1987,1,1987091311,WAS,redskins,34,PHI,eagles,24
1987,1,1987091310,MIN,vikings,34,DET,lions,19
1987,1,1987091309,STL,cardinals,24,DAL,cowboys,13
1987,1,1987091308,KC,chiefs,20,SD,chargers,13
1987,1,1987091307,TB,buccaneers,48,ATL,falcons,10
1987,1,1987091306,DEN,broncos,40,SEA,seahawks,17
1987,1,1987091305,NE,patriots,28,MIA,dolphins,21
1987,1,1987091304,PIT,steelers,30,SF,49ers,17
1987,1,1987091303,BUF,bills,28,NYJ,jets,31
1987,1,1987091302,GB,packers,0,RAI,raiders,20
1987,1,1987091301,NO,saints,28,CLE,browns,21
1987,1,1987091300,IND,colts,21,CIN,bengals,23
1987,1,1987091400,CHI,bears,34,NYG,giants,19
1987,2,1987092011,CIN,bengals,26,SF,49ers,27
1987,2,1987092010,ATL,falcons,21,WAS,redskins,20
1987,2,1987092009,SD,chargers,28,STL,cardinals,24
1987,2,1987092008,PHI,eagles,27,NO,saints,17
1987,2,1987092007,RAM,rams,16,MIN,vikings,21
1987,2,1987092006,RAI,raiders,27,DET,lions,7
1987,2,1987092012,CHI,bears,20,TB,buccaneers,3
1987,2,1987092004,CLE,browns,34,PIT,steelers,10
1987,2,1987092003,IND,colts,10,MIA,dolphins,23
1987,2,1987092002,SEA,seahawks,43,KC,chiefs,14
1987,2,1987092001,BUF,bills,34,HOU,oilers,30
1987,2,1987092000,GB,packers,17,DEN,broncos,17
1987,2,1987092005,NYG,giants,14,DAL,cowboys,16
1987,2,1987092100,NYJ,jets,43,NE,patriots,24
1987,3,1987100404,SEA,seahawks,24,MIA,dolphins,20
1987,3,1987100403,RAI,raiders,35,KC,chiefs,17
1987,3,1987100402,BUF,bills,6,IND,colts,47
1987,3,1987100401,DEN,broncos,10,HOU,oilers,40
1987,3,1987100400,NE,patriots,10,CLE,browns,20
1987,3,1987100412,MIN,vikings,16,GB,packers,23
1987,3,1987100405,ATL,falcons,12,PIT,steelers,28
1987,3,1987100411,NYJ,jets,24,DAL,cowboys,38
1987,3,1987100410,DET,lions,27,TB,buccaneers,31
1987,3,1987100409,PHI,eagles,3,CHI,bears,35
1987,3,1987100408,WAS,redskins,28,STL,cardinals,21
1987,3,1987100407,NO,saints,37,RAM,rams,10
1987,3,1987100406,CIN,bengals,9,SD,chargers,10
1987,3,1987100500,NYG,giants,21,SF,49ers,41
1987,4,1987101112,CHI,bears,27,MIN,vikings,7
1987,4,1987101111,GB,packers,16,DET,lions,19
1987,4,1987101110,TB,buccaneers,13,SD,chargers,17
1987,4,1987101109,RAM,rams,31,PIT,steelers,21
1987,4,1987101108,IND,colts,6,NYJ,jets,0
1987,4,1987101107,MIA,dolphins,42,KC,chiefs,0
1987,4,1987101106,DAL,cowboys,41,PHI,eagles,22
1987,4,1987101105,STL,cardinals,24,NO,saints,19
1987,4,1987101104,CLE,browns,10,HOU,oilers,15
1987,4,1987101103,SEA,seahawks,10,CIN,bengals,17
1987,4,1987101102,NYG,giants,12,WAS,redskins,38
1987,4,1987101101,ATL,falcons,17,SF,49ers,25
1987,4,1987101100,NE,patriots,14,BUF,bills,7
1987,4,1987101200,DEN,broncos,30,RAI,raiders,14
1987,5,1987101804,PIT,steelers,21,IND,colts,7
1987,5,1987101803,CHI,bears,17,NO,saints,19
1987,5,1987101802,KC,chiefs,17,DEN,broncos,26
1987,5,1987101801,SF,49ers,34,STL,cardinals,28
1987,5,1987101800,CIN,bengals,0,CLE,browns,34
1987,5,1987101812,ATL,falcons,24,RAM,rams,20
1987,5,1987101805,BUF,bills,6,NYG,giants,3
1987,5,1987101811,DET,lions,14,SEA,seahawks,37
1987,5,1987101810,RAI,raiders,17,SD,chargers,23
1987,5,1987101809,GB,packers,16,PHI,eagles,10
1987,5,1987101808,TB,buccaneers,20,MIN,vikings,10
1987,5,1987101807,HOU,oilers,7,NE,patriots,21
1987,5,1987101806,NYJ,jets,37,MIA,dolphins,31
1987,5,1987101900,DAL,cowboys,7,WAS,redskins,13
1987,6,1987102510,RAI,raiders,13,SEA,seahawks,35
1987,6,1987102509,WAS,redskins,17,NYJ,jets,16
1987,6,1987102508,NYG,giants,30,STL,cardinals,7
1987,6,1987102507,IND,colts,30,NE,patriots,16
1987,6,1987102511,HOU,oilers,37,ATL,falcons,33
1987,6,1987102506,SD,chargers,42,KC,chiefs,21
1987,6,1987102505,TB,buccaneers,26,CHI,bears,27
1987,6,1987102504,DET,lions,33,GB,packers,34
1987,6,1987102503,PHI,eagles,37,DAL,cowboys,20
1987,6,1987102502,PIT,steelers,23,CIN,bengals,20
1987,6,1987102501,MIA,dolphins,31,BUF,bills,34
1987,6,1987102500,NO,saints,22,SF,49ers,24
1987,6,1987102601,CLE,browns,30,RAM,rams,17
1987,6,1987102600,MIN,vikings,34,DEN,broncos,27
1987,7,1987110112,MIA,dolphins,35,PIT,steelers,24
1987,7,1987110111,NE,patriots,26,RAI,raiders,23
1987,7,1987110110,CHI,bears,31,KC,chiefs,28
1987,7,1987110109,BUF,bills,7,WAS,redskins,27
1987,7,1987110108,GB,packers,17,TB,buccaneers,23
1987,7,1987110107,DEN,broncos,34,DET,lions,0
1987,7,1987110106,NYJ,jets,14,IND,colts,19
1987,7,1987110105,CIN,bengals,29,HOU,oilers,31
1987,7,1987110104,SEA,seahawks,28,MIN,vikings,17
1987,7,1987110103,RAM,rams,10,SF,49ers,31
1987,7,1987110102,STL,cardinals,23,PHI,eagles,28
1987,7,1987110101,SD,chargers,27,CLE,browns,24
1987,7,1987110100,ATL,falcons,0,NO,saints,38
1987,7,1987110200,DAL,cowboys,33,NYG,giants,24
1987,8,1987110812,PHI,eagles,31,WAS,redskins,27
1987,8,1987110811,STL,cardinals,31,TB,buccaneers,28
1987,8,1987110810,RAM,rams,14,NO,saints,31
1987,8,1987110809,DET,lions,27,DAL,cowboys,17
